Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
BCH,04/01/2020,221.6125938,223.8900914,194.8844402,225.4025367,191.4735689
BCH,05/01/2020,223.8900914,222.4048803,221.609303,226.848338,219.1402672
BCH,06/01/2020,222.4048803,243.650262,223.8851142,227.2505078,220.5629211
BCH,07/01/2020,243.650262,241.6188911,222.5786629,246.7444389,222.0452706
BCH,08/01/2020,241.6188911,240.0068976,243.6967161,247.0103987,232.315916
BCH,09/01/2020,240.0068976,235.8238321,241.6929704,254.9032734,230.0834165
BCH,10/01/2020,235.8238321,262.7035292,239.9965802,243.6213625,231.2174108
BCH,11/01/2020,262.7035292,265.4319253,235.8278681,267.6401032,231.1006488
BCH,12/01/2020,265.4319253,265.7800701,271.7631902,279.3614624,261.5175279
BCH,13/01/2020,265.7800701,266.9184477,265.4336189,269.6097276,257.9464982
BCH,14/01/2020,266.9184477,338.5124351,265.7981545,272.7252093,260.9575385
BCH,15/01/2020,338.5124351,341.8692082,267.2531727,366.6975289,267.2309298
BCH,16/01/2020,341.8692082,327.6744373,338.8341097,367.3149994,313.1084795
BCH,17/01/2020,327.6744373,376.0736281,339.8157058,342.5024749,309.5420807
BCH,18/01/2020,376.0736281,353.183765,327.6738587,382.7975533,319.5191001
BCH,19/01/2020,353.183765,333.8194175,376.1342009,404.5643346,330.329108
BCH,20/01/2020,333.8194175,345.9999573,353.2617463,365.3432755,320.1976978
BCH,21/01/2020,345.9999573,341.843648,333.8231073,352.2255426,322.5185079
BCH,22/01/2020,341.843648,342.9071006,346.0074263,347.5939665,331.9092411
BCH,23/01/2020,342.9071006,323.0893443,341.8418547,353.6978713,338.6546487
BCH,24/01/2020,323.0893443,320.0107236,342.9065639,349.0195583,315.4808639
BCH,25/01/2020,320.0107236,311.8642853,324.2891052,326.905442,297.0459368
BCH,26/01/2020,311.8642853,343.2150561,320.0098107,321.6005071,304.5719429
BCH,27/01/2020,343.2150561,358.5376019,311.8704287,348.8869245,307.1085749
BCH,28/01/2020,358.5376019,370.4853995,343.2148766,376.733551,342.7886158
BCH,29/01/2020,370.4853995,384.0788965,358.5213457,384.3411403,357.4848367
BCH,30/01/2020,384.0788965,394.6941083,370.4854252,395.6857363,369.3780939
BCH,31/01/2020,394.6941083,380.0049005,379.5942454,398.2994453,370.7902738
BCH,01/02/2020,380.0049005,378.6253118,394.8195429,395.7956733,363.9079612
BCH,02/02/2020,378.6253118,379.815365,380.0401226,388.7973497,372.2447855
BCH,03/02/2020,379.815365,382.097251,379.7421394,387.1564552,368.5099185
BCH,04/02/2020,382.097251,380.3266846,379.8150624,392.4558028,374.2490174
BCH,05/02/2020,380.3266846,433.7485139,383.8294592,388.8338517,371.9279107
BCH,06/02/2020,433.7485139,438.2399285,380.3338673,438.2160278,377.6660975
BCH,07/02/2020,438.2399285,439.4342969,444.4888216,447.8334021,417.822394
BCH,08/02/2020,439.4342969,447.8730192,438.2864529,458.6172857,431.8686316
BCH,09/02/2020,447.8730192,448.0511053,439.4337455,453.9852022,425.0195138
BCH,10/02/2020,448.0511053,451.9993838,444.8310855,461.013812,435.3428728
BCH,11/02/2020,451.9993838,463.6253179,448.0510894,462.6761866,435.5767723
BCH,12/02/2020,463.6253179,476.4835421,452.3005873,470.5081321,440.4863475
BCH,13/02/2020,476.4835421,469.479974,463.6211873,483.0822926,462.3790731
BCH,14/02/2020,469.479974,492.9289205,476.4724339,486.101814,460.1054611
BCH,15/02/2020,492.9289205,442.157088,477.3056168,497.8699604,466.0568915
BCH,16/02/2020,442.157088,410.0091684,492.9267262,496.0366815,421.6771547
BCH,17/02/2020,410.0091684,403.2494559,442.1565057,458.2394592,382.4067146
